,Portfolio,cumulative_returns,cagr,vol,mdd,sharpe_ratio
334,"VEA, IEF, GLD, VWO, VTI, Cash",51.691599648055764,14.871035709344982,14.7933149731547,-13.383708832347397,1.0052537741764656
335,"EWJ, IWN, SCZ, VTI, EWY, Cash",23.13498187880354,7.169751534670987,23.264420368299916,-35.75822548381281,0.3081852640713321
336,"VTI, TLT, EEM, GLD, VNQ, Cash",20.44164975816034,6.384039232437244,17.821436186985682,-23.105161411015185,0.3582224892233582
337,"VGK, HYG, HYG, TIP, LQD, Cash",8.551932345889956,2.767911027735459,14.571842630400699,-25.84229620689745,0.1899492808109846
338,"IEF, SHY, EWH, AGG, GSG, Cash",21.769700689485738,6.779298635417796,11.365991868472227,-10.066529620567488,0.5964546441584815
339,"EWH, EWY, SCZ, LQD, SHY, Cash",29.227351596519636,8.90566615799262,14.535681543131343,-18.99464030963437,0.6126762017705928
340,"TLT, EWJ, HYG, IVE, VWO, Cash",64.65732988444053,18.04893389260065,14.854311253234187,-13.220450223725477,1.2150636663595498
341,"LQD, GSG, GLD, HYG, DBC, Cash",15.929977394332418,5.04117491444287,10.771758777688188,-19.789315957519648,0.4679992393521456
342,"VTI, EWH, IVE, GLD, VTI, Cash",9.509146904698307,3.0685478398477795,22.25882878092689,-35.36705690193713,0.13785756070315577
343,"EWH, BND, VEU, VEA, DBC, Cash",-3.0797748779331724,-1.0363731032476675,10.35962220643163,-25.949378988476923,-0.10003966192939444
344,"QQQ, AGG, SCZ, HYG, VTI, Cash",7.489745143012261,2.4322271203869317,20.01165611462682,-31.590766274881133,0.12154052150682222
345,"VWO, VEU, VEA, IWN, VEU, Cash",-16.49568965747821,-5.821765782103727,23.366065706590522,-40.957632440138255,-0.24915472956415027
346,"HYG, DBC, VEU, SHY, HYG, Cash",0.43980764886366597,0.1461210671040547,15.850281801638353,-21.961179231015826,0.009218830865767384
347,"IWN, GLD, GSG, TLT, SHY, Cash",16.347573424992333,5.166918317484681,13.624455038080589,-19.176695795636256,0.3792385312324827
348,"VTI, AGG, VWO, BIL, EWH, Cash",35.00202498506313,10.501341591076585,16.55327882520475,-16.445964393667257,0.6343964662207453
349,"TLT, VWO, EWJ, SCZ, BND, Cash",48.313816308402835,14.013560018644998,17.88141406143218,-15.727707656026158,0.7836941737661773
350,"VEU, SCZ, IWN, IWM, VTI, Cash",36.75563157178922,10.976866178275401,14.154660332455482,-23.187618352724304,0.7754948490785287
351,"EWH, VWO, TIP, VWO, QQQ, Cash",30.668554828905002,9.308289088304921,13.278454246376462,-18.464072464755667,0.7010069783420045
352,"IWN, IWN, EEM, IVE, IEF, Cash",-9.861159922731222,-3.39534455398135,13.404463453748331,-32.70682906193537,-0.25329954948938294
353,"TLT, SCZ, EEM, VEA, EWJ, Cash",23.462439201375073,7.264494458909976,17.41132711251315,-26.35265968023498,0.4172280729645897
354,"SCZ, EWJ, VTI, TIP, TIP, Cash",4.2344893910519765,1.3894736663366603,13.653794813551624,-17.400594924457803,0.10176465116918149
355,"VGK, GLD, SHY, IWM, VTI, Cash",52.882370631520146,15.170282506580147,18.967623022684105,-17.62593639236091,0.7997988197275655
356,"EEM, SPY, VTI, SCZ, BND, Cash",18.063047992745517,5.680332749949324,17.909758600566477,-30.3425178294918,0.31716411575584597
357,"VGK, EEM, QQQ, VWO, VNQ, Cash",22.026650086815103,6.847825871482893,23.466265288088668,-36.603193748829675,0.29181575284409694
358,"TLT, HYG, IVE, SCZ, IVE, Cash",11.6609489679252,3.741503133144608,14.775228612158056,-34.96283305766892,0.25322810437368437
359,"AGG, IVE, SCZ, VGK, EWH, Cash",47.72554209903064,13.876381807824355,12.269256347292721,-10.456961513335362,1.1309880089746642
360,"TIP, BND, GLD, EWH, BND, Cash",-5.1263536140682024,-1.7372724340777967,14.044891849431401,-17.16375401633129,-0.12369425501472474
361,"VWO, SPY, VWO, AGG, GLD, Cash",57.09130432469101,16.21571095098766,15.881837303163044,-22.95626040353982,1.0210223566361634
362,"GSG, IVE, GSG, EWY, QQQ, Cash",48.36093347965953,14.025610220351226,22.71233587288462,-31.95383442215386,0.6175327055239554
363,"HYG, BND, GLD, IWN, IVE, Cash",-4.43418524902709,-1.4977480526470632,11.400438664949924,-20.25963445306065,-0.13137635284612464
364,"HYG, EWH, HYG, HYG, IWN, Cash",28.918687043178526,8.819046704181766,11.29672848174528,-12.490400519631484,0.7806726273392094
365,"SCZ, EWJ, IVE, QQQ, EWH, Cash",19.266568143341022,6.037563262162804,15.966028502706372,-30.201002556381496,0.37815060026602026
366,"TLT, IEF, VNQ, EWY, EWY, Cash",-11.11910090142494,-3.84946267025964,13.225250445186038,-27.04321746917784,-0.29106917001037486
367,"SPY, TIP, QQQ, TIP, IEF, Cash",21.076881841242724,6.5704005581825875,10.77757671693249,-11.27638223301175,0.6096361669001092
368,"EFA, SCZ, LQD, EWY, DBC, Cash",26.604306442972693,8.165119153424417,14.041921108824626,-21.15368372011598,0.581481628485511
369,"VEU, IEF, DBC, DBC, BND, Cash",68.95821055253822,19.066066985409957,15.552357836741932,-14.419359314544856,1.2259277458474498
370,"GLD, DBC, TIP, VWO, VEA, Cash",13.025043006935789,4.157987117363882,14.160276738539658,-27.263149758183058,0.29363741924952613
371,"SCZ, EWY, TLT, GLD, TIP, Cash",35.98968515122567,10.76966835795352,16.574832507397634,-26.072298317900323,0.6497603130014638
372,"QQQ, IVE, SHY, IWN, IEF, Cash",68.91312071605329,19.07444186963407,19.475322888461292,-29.250421701110785,0.9794159500654682
373,"QQQ, IEF, IVE, AGG, DBC, Cash",5.029580257449884,1.6461479936214385,11.168236710875918,-26.875905690455383,0.1473955142818899
374,"AGG, GSG, EWH, GSG, HYG, Cash",49.663435685276404,14.357718562469213,9.613178095639382,-8.284757583534653,1.4935454664032484
375,"DBC, VTI, GLD, EWJ, SPY, Cash",47.95691436840082,13.922199396564361,17.935146926040318,-20.138041393699048,0.7762523192018296
376,"AGG, EEM, EFA, TLT, GLD, Cash",-4.12943123542343,-1.3946062941187276,10.092758598643773,-29.933608096424425,-0.138178901287318
377,"IWM, EWY, TIP, VNQ, QQQ, Cash",3.3281968107200965,1.0963072491763537,13.821441973351236,-23.164030313734784,0.07931931062548432
378,"IWN, VNQ, IWN, VWO, VNQ, Cash",40.725013487597714,12.038408674506007,20.63886257821928,-21.29442741625066,0.5832883778784617
379,"IWM, VEA, IWN, TLT, GLD, Cash",-13.264317323745711,-4.62862076879631,12.766302114798522,-25.66321499662716,-0.3625655046523516
380,"IVE, VWO, SHY, EWH, SHY, Cash",20.429204726712925,6.38038162587502,16.881047900462196,-27.773396300252916,0.37796122986537634
381,"IWN, IWN, DBC, LQD, DBC, Cash",1.312644998264778,0.434851710380868,12.59243205835945,-18.60295064864197,0.03453278194121309
382,"LQD, EEM, QQQ, SHY, VEA, Cash",0.3818925854421895,0.12701975132218823,23.293575231945763,-35.46527509335773,0.00545299508801844
383,"EWJ, GLD, VTI, EEM, IWM, Cash",34.22523246372311,10.289381479777937,12.771273657771125,-18.63862150742033,0.8056660404827364
384,"VEU, GSG, VGK, HYG, DBC, Cash",-29.719907904536157,-11.08179414426489,13.915581279320133,-33.342421985419115,-0.7963586947484171
385,"SPY, GLD, VEA, LQD, GSG, Cash",58.573032087545855,16.59561382872079,16.318969381987046,-21.835655038525882,1.0169523234132116
386,"SPY, QQQ, EWH, TIP, TIP, Cash",64.79477918912673,18.081712377089133,11.579594246944849,-10.57094574375509,1.5615151957383824
387,"QQQ, LQD, TIP, LQD, DBC, Cash",16.946290368775884,5.3466751730745665,13.174407247758078,-22.478890195677447,0.40583800641083295
388,"GSG, TIP, TIP, VNQ, VEA, Cash",42.22938032559951,12.435502430910539,15.136347963158721,-15.62751395808678,0.8215655758692958
389,"AGG, EWJ, VWO, VWO, SPY, Cash",32.904261401292125,9.927046251136517,16.815261180151868,-21.957137215448018,0.5903593256615037
390,"VEU, EWH, EWY, HYG, DBC, Cash",0.16022437137013235,0.05328227967456023,15.650038129238087,-33.016859492698,0.003404610214656023
391,"VEA, VEA, SPY, GLD, VGK, Cash",8.154206074941195,2.6424750456632173,13.487200765569703,-15.71818511775146,0.1959246467516789
392,"AGG, IVE, EFA, VGK, SPY, Cash",28.322374077158806,8.659538609777929,15.758785952579169,-20.909167973417752,0.5495054400660009
393,"EFA, QQQ, AGG, TLT, LQD, Cash",42.86619800039772,12.602753098046193,15.428008937746327,-20.40110544810132,0.8168748896179446
394,"EWH, EWH, GSG, GSG, GLD, Cash",5.807651571933525,1.8960758153190094,15.370452423155632,-22.025692347082916,0.12335849089663527
