Date,SPY,QQQ,IWM,VGK,EWJ,EWY,EWH,VEA,VWO,DBC,GLD,TLT,HYG,LQD,TIP,IEF,BND,SHY,BIL,IVE,IWN,EFA,VNQ,AGG,VEU,VTI,GSG,EEM,SCZ
2011-12-15,97.17108154296875,48.81209945678711,60.299190521240234,26.742345809936523,29.647808074951172,41.80342102050781,10.281400680541992,20.68828010559082,26.479347229003906,23.89737319946289,152.3300018310547,89.4168701171875,45.30062484741211,74.88157653808594,88.38447570800781,84.02930450439453,60.43444061279297,74.2835464477539,81.73063659667969,42.37434768676758,49.8708610534668,33.61648178100586,34.361759185791016,81.14105224609375,26.80776023864746,49.900569915771484,31.43000030517578,28.450334548950195,24.470067977905273
2011-12-16,97.31515502929688,49.06342315673828,60.770164489746094,26.498537063598633,29.549856185913086,42.112545013427734,10.390340805053711,20.600730895996094,26.66685676574707,24.09069061279297,155.22999572753906,90.45960235595703,45.513954162597656,75.30136108398438,88.58137512207031,84.43640899658203,60.60029602050781,74.31874084472656,81.74845886230469,42.48014831542969,50.2932243347168,33.47796630859375,34.74266815185547,81.41481018066406,26.82801055908203,50.06846618652344,31.6200008392334,28.66423797607422,24.42715072631836
2011-12-19,96.27468872070312,48.580482482910156,59.718902587890625,26.389476776123047,29.125383377075195,40.249732971191406,10.22011947631836,20.41216278076172,25.979341506958008,23.980222702026367,154.8699951171875,91.60589599609375,45.456722259521484,75.56790161132812,88.93729400634766,84.72378540039062,60.578617095947266,74.3099365234375,81.74845886230469,41.815086364746094,49.3467903137207,33.16632080078125,34.441612243652344,81.4962387084961,26.4838809967041,49.48478317260742,31.610000610351562,27.923189163208008,24.155345916748047
2011-12-20,99.18798828125,50.02036666870117,62.11571502685547,27.480195999145508,29.8721923828125,42.26029586791992,10.567310333251953,21.099088668823242,27.007131576538086,24.532550811767578,156.97999572753906,89.32074737548828,46.02388381958008,75.51465606689453,88.99031829833984,83.9574966430664,60.4560546875,74.29232788085938,81.74845886230469,43.190528869628906,51.31003952026367,34.33608627319336,35.486053466796875,81.38517761230469,27.3677978515625,51.03593444824219,32.43000030517578,29.093236923217773,24.912240982055664
2011-12-21,99.3800277709961,49.304893493652344,62.36802673339844,27.304256439208984,29.574790954589844,42.735679626464844,10.5053129196167,21.0196590423584,27.1464900970459,24.70745277404785,157.16000366210938,88.078369140625,46.15396499633789,75.19479370117188,88.64195251464844,83.68599700927734,60.29026794433594,74.26597595214844,81.74845886230469,43.4248161315918,51.70894241333008,34.15385437011719,35.473758697509766,81.17803955078125,27.318220138549805,51.133235931396484,32.810001373291016,29.185794830322266,24.883132934570312
2011-12-22,100.26045989990234,49.72522735595703,62.76522445678711,27.63331413269043,29.773059844970703,43.17007827758789,10.615532875061035,21.186861038208008,27.416675567626953,24.73507308959961,156.0399932861328,88.4480972290039,46.33088684082031,75.58792114257812,88.59652709960938,83.78984832763672,60.40557098388672,74.25714874267578,81.74845886230469,43.99702835083008,52.13327407836914,34.462242126464844,35.98368453979492,81.30382537841797,27.632463455200195,51.663944244384766,32.90999984741211,29.571447372436523,25.10874366760254
2011-12-23,101.15685272216797,50.154510498046875,63.00187301635742,27.87506675720215,30.004358291625977,43.51432418823242,10.656864166259766,21.36104393005371,27.537548065185547,24.8547420501709,156.30999755859375,87.46453857421875,46.54422378540039,75.35469055175781,88.4905014038086,83.44658660888672,60.482574462890625,74.2747802734375,81.74845886230469,44.35466766357422,52.243499755859375,34.7005500793457,36.140228271484375,81.20763397216797,27.793079376220703,52.05796432495117,33.029998779296875,29.687135696411133,25.17424201965332
2011-12-27,101.23686218261719,50.341590881347656,63.18777084350586,27.693750381469727,29.640878677368164,42.4651985168457,10.601755142211914,21.24956703186035,27.317127227783203,24.965208053588867,154.91000366210938,87.8799819946289,46.73007583618164,75.64087677001953,88.2481689453125,83.4937744140625,60.33736038208008,74.2474594116211,81.73063659667969,44.30139923095703,52.4088134765625,34.54634475708008,36.30173110961914,81.35414123535156,27.590566635131836,52.066001892089844,33.40999984741211,29.401758193969727,25.254302978515625
2011-12-28,99.90828704833984,49.759765625,62.03845977783203,27.18338394165039,29.277389526367188,42.19471740722656,10.539755821228027,20.89425277709961,26.85497283935547,24.67063331604004,151.02999877929688,89.50476837158203,46.51021957397461,75.78128814697266,88.47530364990234,84.0215835571289,60.56971740722656,74.26509857177734,81.73422241210938,43.715492248535156,51.692420959472656,33.92256164550781,35.866905212402344,81.49475860595703,27.157611846923828,51.43074035644531,33.08000183105469,28.908126831054688,24.861297607421875
2011-12-29,100.94075012207031,50.11781692504883,62.66382598876953,27.73403549194336,29.8721923828125,42.78485870361328,10.629307746887207,21.25653839111328,27.13227081298828,24.744277954101562,150.33999633789062,89.66801452636719,46.78762435913086,75.74116516113281,88.39960479736328,84.12550354003906,60.62052917480469,74.2739028930664,81.73422241210938,44.21009826660156,52.038814544677734,34.54634475708008,36.1837043762207,81.6871337890625,27.55565071105957,51.93733596801758,33.13999938964844,29.239789962768555,25.283416748046875
